"method","p","graph","icov","n","log.recall.min","log.recall.max","log.aupr","clr.recall.min","clr.recall.max","clr.aupr"
"mb","64","band","neg","64",0.0158730158730159,0.968253968253968,0.268693355569375,0.0158730158730159,0.984126984126984,0.231721251101884
"mb","64","band","neg","64",0.0634920634920635,0.984126984126984,0.479834164497763,0.0476190476190476,0.952380952380952,0.420410276496504
"mb","64","band","neg","64",0.0952380952380952,0.968253968253968,0.373332406354351,0.0634920634920635,0.984126984126984,0.257147426096992
"mb","64","band","neg","64",0.0634920634920635,0.968253968253968,0.425951576838348,0.0793650793650794,0.984126984126984,0.339203247666443
"mb","64","band","neg","64",0.0634920634920635,1,0.364491838865727,0.0476190476190476,0.968253968253968,0.298662801491844
"mb","64","band","neg","64",0.0158730158730159,0.920634920634921,0.380994662218294,0.0158730158730159,0.968253968253968,0.342369114986593
"mb","64","band","neg","64",0.0634920634920635,0.984126984126984,0.467848122240173,0.0634920634920635,0.984126984126984,0.33084571422674
"mb","64","band","neg","64",0.111111111111111,0.984126984126984,0.415046691255397,0.0476190476190476,0.952380952380952,0.307019077530199
"mb","64","band","neg","128",0.111111111111111,1,0.815767326081559,0.0952380952380952,1,0.655064221797153
"mb","64","band","neg","128",0.0476190476190476,1,0.689784903581,0.0476190476190476,1,0.563565985134623
"mb","64","band","neg","128",0.0634920634920635,1,0.7490885748063,0.0634920634920635,1,0.637304066717312
"mb","64","band","neg","128",0.0793650793650794,0.984126984126984,0.726087881986565,0.0793650793650794,1,0.592769332194936
"mb","64","band","neg","128",0.111111111111111,1,0.689892115875221,0.111111111111111,1,0.536363241680434
"mb","64","band","neg","128",0.0634920634920635,1,0.687910739061095,0.0634920634920635,1,0.59681709732797
"mb","64","band","neg","128",0.0952380952380952,1,0.835024644426001,0.0952380952380952,0.984126984126984,0.716164681329293
"mb","64","band","neg","128",0.0158730158730159,0.984126984126984,0.733518806516217,0.0158730158730159,0.984126984126984,0.627675551123871
"mb","64","band","neg","128",0.0952380952380952,1,0.691826442973345,0.0952380952380952,1,0.553751205303877
"mb","64","band","neg","128",0.126984126984127,1,0.777242779615695,0.158730158730159,1,0.651137543779214
"mb","64","band","neg","128",0.0634920634920635,1,0.733147970395588,0.0476190476190476,1,0.589428990835454
"mb","64","band","neg","128",0.0476190476190476,1,0.803885728498524,0.0476190476190476,1,0.702097410131669
"mb","64","band","neg","128",0.0793650793650794,1,0.715757024012886,0.0793650793650794,1,0.608022891040669
"mb","64","band","neg","128",0.0952380952380952,1,0.721011563488638,0.0317460317460317,1,0.634493677063668
"mb","64","band","neg","128",0.0158730158730159,0.984126984126984,0.751386318751163,0.0158730158730159,1,0.640014802757968
"mb","64","band","neg","128",0.158730158730159,0.984126984126984,0.711797557699446,0.0952380952380952,1,0.630948880304166
"mb","64","band","neg","128",0.0634920634920635,1,0.670729725003079,0.0634920634920635,1,0.569376918957967
"mb","64","band","neg","128",0.0793650793650794,1,0.795447198949699,0.0793650793650794,1,0.632708616101123
"mb","64","band","neg","128",0.0793650793650794,1,0.748487583155463,0.0793650793650794,1,0.596329980166053
"mb","64","band","neg","128",0.0158730158730159,1,0.763591110526567,0.0158730158730159,1,0.655443051136823
"mb","64","band","neg","256",0.111111111111111,1,0.979469597775784,0.0793650793650794,1,0.929193773956915
"mb","64","band","neg","256",0.0317460317460317,1,0.974179661026157,0.0476190476190476,1,0.924003356991361
"mb","64","band","neg","256",0.0793650793650794,1,0.984837244076375,0.111111111111111,1,0.944912889935686
"mb","64","band","neg","256",0.0634920634920635,1,0.971870632592859,0.0476190476190476,1,0.921126449250095
"mb","64","band","neg","256",0.0634920634920635,1,0.962752053407413,0.0634920634920635,1,0.897496081950778
"mb","64","band","neg","256",0.111111111111111,1,0.974354772967209,0.0952380952380952,1,0.918122415167481
"mb","64","band","neg","256",0.0634920634920635,1,0.940923295798195,0.0793650793650794,1,0.887822741752101
"mb","64","band","neg","256",0.0952380952380952,1,0.983110098820628,0.0793650793650794,1,0.962815017130664
"mb","64","band","neg","256",0.0952380952380952,1,0.950080945946152,0.0793650793650794,1,0.889074832979869
"mb","64","band","neg","256",0.0793650793650794,1,0.969126941145493,0.0793650793650794,1,0.943776592245363
"mb","64","band","neg","256",0.0476190476190476,1,0.953107646536696,0.0317460317460317,1,0.902298786368975
"mb","64","band","neg","256",0.206349206349206,1,0.989771666242254,0.0158730158730159,1,0.941081568447447
"mb","64","band","neg","256",0.126984126984127,1,0.975952902082887,0.0634920634920635,1,0.915445877262301
"mb","64","band","neg","256",0.206349206349206,1,0.967832028961534,0.285714285714286,1,0.905095445263273
"mb","64","band","neg","256",0.0793650793650794,1,0.971664252786074,0.0952380952380952,1,0.913127013550276
"mb","64","band","neg","256",0.19047619047619,1,0.951997388203392,0.0952380952380952,1,0.902061980324121
"mb","64","band","neg","256",0.253968253968254,1,0.99155466657309,0.206349206349206,1,0.969281009575469
"mb","64","band","neg","256",0.206349206349206,1,0.969858782903954,0.0634920634920635,1,0.940793954415217
"mb","64","band","neg","256",0.0158730158730159,1,0.950724896813815,0.0158730158730159,1,0.895326721417854
"mb","64","band","neg","256",0.0476190476190476,1,0.976516417305891,0.0634920634920635,1,0.880464709942397
"mb","64","band","neg","512",0.126984126984127,1,0.998146407685881,0.126984126984127,1,0.987471511832115
"mb","64","band","neg","512",0.126984126984127,1,1,0.0158730158730159,1,0.999875992063492
"mb","64","band","neg","512",0.222222222222222,1,1,0.0158730158730159,1,0.999267399267399
"mb","64","band","neg","512",0.0158730158730159,1,0.999751984126984,0.19047619047619,1,0.995387623648493
"mb","64","band","neg","512",0.0952380952380952,1,1,0.0793650793650794,1,0.996166056166056
"mb","64","band","neg","512",0.206349206349206,1,1,0.126984126984127,1,0.997742400968207
"mb","64","band","neg","512",0.222222222222222,1,1,0.158730158730159,1,0.997012709512709
"mb","64","band","neg","512",0.0634920634920635,1,1,0.0476190476190476,1,0.998156299913642
"mb","64","band","neg","512",0.301587301587302,1,1,0.285714285714286,1,0.999503968253968
"mb","64","band","neg","512",0.0952380952380952,1,0.999751984126984,0.0793650793650794,1,0.994703405618899
"mb","64","band","neg","512",0.111111111111111,1,1,0.206349206349206,1,0.99781746031746
"mb","64","band","neg","512",0.142857142857143,1,0.9997557997558,0.0952380952380952,1,0.997767857142857
"mb","64","band","neg","512",0.19047619047619,1,0.998448841902352,0.111111111111111,1,0.996963443607718
"mb","64","band","neg","512",0.111111111111111,1,0.999875992063492,0.0793650793650794,1,0.995105507817372
"mb","64","band","neg","512",0.0952380952380952,1,1,0.0952380952380952,1,0.999416433239963
"mb","64","band","neg","512",0.158730158730159,1,0.997496721146086,0.0158730158730159,1,0.983180210855399
"mb","64","band","neg","512",0.0634920634920635,1,0.99963924963925,0.0158730158730159,1,0.991952813691944
"mb","64","band","neg","512",0.142857142857143,1,1,0.0952380952380952,1,0.99963924963925
"mb","64","band","neg","512",0.222222222222222,1,0.999206349206349,0.206349206349206,1,0.992424242424242
"mb","64","band","neg","512",0.253968253968254,1,0.998912807131985,0.222222222222222,1,0.985096254446537
"mb","64","band","mix","32",0.0634920634920635,0.777777777777778,0.106769346823086,0.0317460317460317,0.873015873015873,0.0995676385025871
"mb","64","band","mix","32",0.0317460317460317,0.857142857142857,0.219064409992806,0.0158730158730159,0.904761904761905,0.197728913599391
"mb","64","band","mix","32",0.0317460317460317,0.825396825396825,0.110222205805993,0.0317460317460317,0.857142857142857,0.115004213319768
"mb","64","band","mix","32",0.0317460317460317,0.714285714285714,0.0747885054458338,0.0317460317460317,0.888888888888889,0.0719204268755143
"mb","64","band","mix","32",0,0.73015873015873,0.0932036141670871,0,0.80952380952381,0.0960716451304925
"mb","64","band","mix","32",0.0476190476190476,0.80952380952381,0.197709000654614,0.0793650793650794,0.952380952380952,0.19863257397756
"mb","64","band","mix","32",0,0.80952380952381,0.118191616024727,0.0158730158730159,0.873015873015873,0.131839558380472
"mb","64","band","mix","32",0.0476190476190476,0.825396825396825,0.126083117174651,0.0476190476190476,0.904761904761905,0.11974622064365
"mb","64","band","mix","32",0.0634920634920635,0.746031746031746,0.14944216268474,0.0634920634920635,0.888888888888889,0.145561142116973
"mb","64","band","mix","32",0.0158730158730159,0.73015873015873,0.15472603008653,0.0317460317460317,0.952380952380952,0.149641880268517
"mb","64","band","mix","32",0.0317460317460317,0.80952380952381,0.1404694727577,0.0476190476190476,0.936507936507937,0.123910122544614
"mb","64","band","mix","32",0.0317460317460317,0.634920634920635,0.0845933420764088,0.0158730158730159,0.841269841269841,0.0757877742808798
"mb","64","band","mix","32",0.0634920634920635,0.73015873015873,0.164554707763095,0.0793650793650794,0.888888888888889,0.163868044143285
"mb","64","band","mix","32",0.0158730158730159,0.793650793650794,0.149725237697991,0,0.888888888888889,0.109286820466884
"mb","64","band","mix","32",0.0158730158730159,0.825396825396825,0.11423608466798,0.0158730158730159,0.857142857142857,0.11266861564723
"mb","64","band","mix","32",0.0634920634920635,0.73015873015873,0.146255971218657,0.0476190476190476,0.825396825396825,0.140041527323194
"mb","64","band","mix","32",0.0317460317460317,0.666666666666667,0.0998632776386905,0.0317460317460317,0.793650793650794,0.0920546778185174
"mb","64","band","mix","32",0.0476190476190476,0.777777777777778,0.162184596834606,0.0952380952380952,0.920634920634921,0.173575236957117
"mb","64","band","mix","32",0.0952380952380952,0.793650793650794,0.116198968672394,0.0476190476190476,0.904761904761905,0.109844222363813
"mb","64","band","mix","32",0.0476190476190476,0.777777777777778,0.172229414860406,0.0476190476190476,0.920634920634921,0.155893588694008
"mb","64","band","mix","64",0.0793650793650794,0.952380952380952,0.357223188017443,0.0952380952380952,0.984126984126984,0.359250704321074
"mb","64","band","mix","64",0.0317460317460317,0.984126984126984,0.260199331199196,0.0634920634920635,0.984126984126984,0.24148491240725
"mb","64","band","mix","64",0.0952380952380952,0.984126984126984,0.419943022082031,0.0634920634920635,1,0.416079179373955
"mb","64","band","mix","64",0.0793650793650794,1,0.469627870414876,0.0952380952380952,1,0.453409048210352
"mb","64","band","mix","64",0.0476190476190476,1,0.434188960804752,0.0476190476190476,0.968253968253968,0.408018237687501
"mb","64","band","mix","64",0.142857142857143,0.952380952380952,0.469681413789991,0.0793650793650794,0.984126984126984,0.485406329502776
"mb","64","band","mix","64",0.0476190476190476,1,0.309463547486854,0.0793650793650794,0.984126984126984,0.32200325446526
"mb","64","band","mix","64",0.0793650793650794,0.952380952380952,0.516810116849579,0.0476190476190476,0.984126984126984,0.427731741845933
"mb","64","band","mix","64",0.0793650793650794,1,0.492102145423794,0.0793650793650794,0.984126984126984,0.447328349333705
"mb","64","band","mix","64",0.0634920634920635,0.952380952380952,0.413291432737659,0.0634920634920635,1,0.385326536808515
"mb","64","band","mix","64",0.0317460317460317,0.968253968253968,0.294730730710603,0.0317460317460317,0.984126984126984,0.280472515652501
"mb","64","band","mix","64",0.0317460317460317,0.968253968253968,0.385144839161224,0.0634920634920635,0.968253968253968,0.409006204956003
"mb","64","band","mix","64",0.0476190476190476,0.952380952380952,0.323061240422697,0.0793650793650794,0.984126984126984,0.321433920961227
"mb","64","band","mix","64",0.0793650793650794,1,0.367235280624165,0.0634920634920635,1,0.297112186560141
"mb","64","band","mix","64",0.111111111111111,0.984126984126984,0.419718868878182,0.126984126984127,0.968253968253968,0.410662447793556
"mb","64","band","mix","64",0.0634920634920635,0.952380952380952,0.357796234585644,0.0634920634920635,1,0.34285688444521
"mb","64","band","mix","64",0.0634920634920635,1,0.411292875214714,0.0317460317460317,1,0.413211735245618
"mb","64","band","mix","64",0.0952380952380952,0.952380952380952,0.44379950617036,0.0634920634920635,0.968253968253968,0.438310522248739
"mb","64","band","mix","64",0.0634920634920635,0.984126984126984,0.46113781048333,0.0476190476190476,0.984126984126984,0.44555584613698
"mb","64","band","mix","64",0.0476190476190476,0.952380952380952,0.383095231961963,0.0793650793650794,1,0.361884011364382
"mb","64","band","mix","128",0.126984126984127,1,0.80791593902817,0.19047619047619,1,0.772615884999238
"mb","64","band","mix","128",0.0634920634920635,1,0.755585161236018,0.126984126984127,1,0.727709132603779
"mb","64","band","mix","128",0.111111111111111,0.968253968253968,0.67773692478477,0.111111111111111,1,0.630768803762411
"mb","64","band","mix","128",0.126984126984127,1,0.81493293029955,0.142857142857143,1,0.808000972622255
"mb","64","band","mix","128",0.0317460317460317,1,0.721206498670363,0.0317460317460317,1,0.66770528545087
"mb","64","band","mix","128",0.111111111111111,1,0.638327712098111,0.111111111111111,0.984126984126984,0.582826248224545
"mb","64","band","mix","128",0.0476190476190476,1,0.706286103690213,0.0793650793650794,1,0.700218846245546
"mb","64","band","mix","128",0.0476190476190476,1,0.726798062927305,0.0793650793650794,0.984126984126984,0.700188244537377
"mb","64","band","mix","128",0.126984126984127,1,0.728378107469576,0.142857142857143,1,0.682542237153699
"mb","64","band","mix","128",0.126984126984127,1,0.760205649746754,0.0634920634920635,1,0.694470124001252
"mb","64","band","mix","128",0.142857142857143,1,0.824428665747093,0.0952380952380952,1,0.761527288240362
"mb","64","band","mix","128",0.126984126984127,1,0.686828422120582,0.126984126984127,1,0.674417085298502
"mb","64","band","mix","128",0.0793650793650794,1,0.792719412899996,0.0476190476190476,1,0.740062323142299
"mb","64","band","mix","128",0.0952380952380952,1,0.70083382207969,0.126984126984127,1,0.690518951601901
"mb","64","band","mix","128",0.0158730158730159,1,0.743495201224373,0.0476190476190476,1,0.730182988550954
"mb","64","band","mix","128",0.126984126984127,1,0.77020637252214,0.111111111111111,1,0.746394833253792
"mb","64","band","mix","128",0.0634920634920635,1,0.668158966962367,0.0793650793650794,1,0.66941392635841
"mb","64","band","mix","128",0.0634920634920635,1,0.610928112675226,0.0793650793650794,1,0.59978646571908
"mb","64","band","mix","128",0.0317460317460317,0.984126984126984,0.758981743727452,0.0158730158730159,1,0.714999171900884
"mb","64","band","mix","128",0.111111111111111,1,0.755299871136842,0.0793650793650794,1,0.717601793569212
"mb","64","band","mix","256",0.111111111111111,1,0.965697960457005,0.111111111111111,1,0.922961036185287
"mb","64","band","mix","256",0.0158730158730159,1,0.990335863814125,0.0317460317460317,1,0.981632895323372
"mb","64","band","mix","256",0.126984126984127,1,0.989119335677533,0.19047619047619,1,0.968199726995732
"mb","64","band","mix","256",0.158730158730159,1,0.964828202986098,0.142857142857143,1,0.937197838750955
"mb","64","band","mix","256",0.0952380952380952,1,0.952912470719419,0.0158730158730159,1,0.944852404747622
"mb","64","band","mix","256",0.174603174603175,1,0.955015513232629,0.238095238095238,1,0.941260452032759
"mb","64","band","mix","256",0.111111111111111,1,0.981448190536394,0.0476190476190476,1,0.964743583414535
"mb","64","band","mix","256",0.19047619047619,1,0.971202555995487,0.0476190476190476,1,0.932183075809454
"mb","64","band","mix","256",0.126984126984127,1,0.949608232980107,0.126984126984127,1,0.945270533293918
"mb","64","band","mix","256",0.142857142857143,1,0.980379768099144,0.111111111111111,1,0.969969431480117
"mb","64","band","mix","256",0.0634920634920635,1,0.946567379952985,0.111111111111111,1,0.941865531299889
"mb","64","band","mix","256",0.111111111111111,1,0.975510650026442,0.126984126984127,1,0.970071499127062
"mb","64","band","mix","256",0.0952380952380952,1,0.987444818089979,0.158730158730159,1,0.975400459822102
"mb","64","band","mix","256",0.0793650793650794,1,0.980586049047885,0.0634920634920635,1,0.978933916459862
"mb","64","band","mix","256",0.111111111111111,1,0.963984342302852,0.0793650793650794,1,0.945032650964854
"mb","64","band","mix","256",0.0317460317460317,1,0.94870094274287,0.0476190476190476,1,0.937521031661981
"mb","64","band","mix","256",0.142857142857143,1,0.969611967633767,0.111111111111111,1,0.955022091415353
"mb","64","band","mix","256",0.0634920634920635,1,0.960922022198372,0.0634920634920635,1,0.930833339727156
"mb","64","band","mix","256",0.0793650793650794,1,0.955068606582283,0.0634920634920635,1,0.94024109561436
"mb","64","band","mix","256",0.238095238095238,1,0.954968488608421,0.253968253968254,1,0.94699989149139
"mb","64","band","mix","512",0.253968253968254,1,0.999274225997751,0.0158730158730159,1,0.996689590950722
"mb","64","band","mix","512",0.0952380952380952,1,0.999875992063492,0.111111111111111,1,0.999875992063492
"mb","64","band","mix","512",0.126984126984127,1,1,0.0793650793650794,1,0.9997557997558
"mb","64","band","mix","512",0.19047619047619,1,0.999309868875086,0.0158730158730159,1,0.998832866479925
"mb","64","band","mix","512",0.111111111111111,1,1,0.0952380952380952,1,0.997317236753857
"mb","64","band","mix","512",0.222222222222222,1,0.999526178630656,0.142857142857143,1,0.997040019711588
"mb","64","band","mix","512",0.0634920634920635,1,0.9995115995116,0.0634920634920635,1,0.993838482406782
"mb","64","band","mix","512",0.253968253968254,1,1,0.444444444444444,1,0.99963924963925
"mb","64","band","mix","512",0.0158730158730159,1,0.99963924963925,0.111111111111111,1,0.9964645929607
"mb","64","band","mix","512",0.174603174603175,1,1,0.111111111111111,1,0.998107448107448
"mb","64","band","mix","512",0.0158730158730159,1,1,0.301587301587302,1,0.9995115995116
"mb","64","band","mix","512",0.0952380952380952,1,1,0.0952380952380952,1,0.999255952380952
"mb","64","band","mix","512",0.253968253968254,1,0.999875992063492,0.238095238095238,1,0.998317532141062
"mb","64","band","mix","512",0.174603174603175,1,1,0.0952380952380952,1,1
"mb","64","band","mix","512",0.0952380952380952,1,0.999627976190476,0.0952380952380952,1,0.995256487498073
"mb","64","band","mix","512",0.206349206349206,1,0.9995115995116,0.206349206349206,1,0.998540324491215
"mb","64","band","mix","512",0.142857142857143,1,1,0.0634920634920635,1,0.9987865516577
"mb","64","band","mix","512",0.174603174603175,1,0.999875992063492,0.174603174603175,1,0.995410048307807
"mb","64","band","mix","512",0.206349206349206,1,0.998954396573444,0.174603174603175,1,0.995424482924483
"mb","64","band","mix","512",0.476190476190476,1,0.997138333447857,0.396825396825397,1,0.996718437507911
"mb","64","band","pos","32",0,0.73015873015873,0.0852124616937358,0,0.857142857142857,0.0959559292715341
"mb","64","band","pos","32",0.0317460317460317,0.888888888888889,0.184768821750287,0.0317460317460317,0.920634920634921,0.237118913274847
"mb","64","band","pos","32",0.0158730158730159,0.793650793650794,0.147048592427877,0.0158730158730159,0.920634920634921,0.209412956519561
"mb","64","band","pos","32",0.0317460317460317,0.777777777777778,0.155973815420336,0.0317460317460317,0.873015873015873,0.175496154286333
"mb","64","band","pos","32",0.0634920634920635,0.793650793650794,0.186779522450454,0.0952380952380952,0.936507936507937,0.232864360169145
"mb","64","band","pos","32",0.0476190476190476,0.857142857142857,0.167029495331187,0.0634920634920635,0.936507936507937,0.186649498381902
"mb","64","band","pos","32",0.0158730158730159,0.682539682539683,0.204572281177288,0.0158730158730159,0.857142857142857,0.206225413134851
"mb","64","band","pos","32",0.0158730158730159,0.698412698412698,0.0880276040406853,0.0317460317460317,0.904761904761905,0.127575927625115
"mb","64","band","pos","32",0.0476190476190476,0.857142857142857,0.215456028679747,0.0634920634920635,0.904761904761905,0.235863881326096
"mb","64","band","pos","32",0.0158730158730159,0.761904761904762,0.131739721592541,0.0158730158730159,0.904761904761905,0.133182580380745
"mb","64","band","pos","32",0.0158730158730159,0.841269841269841,0.194111806087759,0.0158730158730159,0.952380952380952,0.248264317749352
"mb","64","band","pos","32",0.0476190476190476,0.793650793650794,0.158976515796786,0.0634920634920635,0.888888888888889,0.159142178482667
"mb","64","band","pos","32",0.0634920634920635,0.73015873015873,0.156557622514761,0.0634920634920635,0.936507936507937,0.166351273483437
"mb","64","band","pos","32",0.0317460317460317,0.793650793650794,0.134103118949056,0.0317460317460317,0.873015873015873,0.161426738750362
"mb","64","band","pos","32",0.0793650793650794,0.777777777777778,0.158407260364299,0.0634920634920635,0.904761904761905,0.187356429461235
"mb","64","band","pos","32",0.0317460317460317,0.825396825396825,0.0857680323944124,0.0158730158730159,0.888888888888889,0.0967448527872079
"mb","64","band","pos","32",0.0476190476190476,0.857142857142857,0.164061005505438,0.0476190476190476,0.936507936507937,0.171653505843975
"mb","64","band","pos","32",0,0.825396825396825,0.0726247934189047,0,0.904761904761905,0.0819190664949003
"mb","64","band","pos","32",0.0634920634920635,0.761904761904762,0.120889028179818,0.0476190476190476,0.888888888888889,0.12933366415333
"mb","64","band","pos","32",0.0793650793650794,0.777777777777778,0.169903197391059,0.0793650793650794,0.873015873015873,0.18588571349834
"mb","64","band","pos","64",0.0476190476190476,0.968253968253968,0.303121567326242,0.111111111111111,0.984126984126984,0.369259171091189
"mb","64","band","pos","64",0.0476190476190476,0.968253968253968,0.30354655591191,0.0952380952380952,0.968253968253968,0.336795648996999
"mb","64","band","pos","64",0.0158730158730159,1,0.371349314628178,0.0317460317460317,0.968253968253968,0.424652138736396
"mb","64","band","pos","64",0.19047619047619,0.984126984126984,0.391736748772479,0.174603174603175,0.984126984126984,0.424353205607618
"mb","64","band","pos","64",0.0952380952380952,0.984126984126984,0.371611965319767,0.0952380952380952,0.984126984126984,0.40473543293982
"mb","64","band","pos","64",0.0634920634920635,0.968253968253968,0.491606410299957,0.0793650793650794,0.984126984126984,0.525683009989979
"mb","64","band","pos","64",0.0317460317460317,1,0.452755079726497,0.0317460317460317,1,0.469322019150492
"mb","64","band","pos","64",0.142857142857143,0.968253968253968,0.462124558175727,0.142857142857143,1,0.481449560244936
"mb","64","band","pos","64",0.126984126984127,0.968253968253968,0.362355915387871,0.126984126984127,0.984126984126984,0.407081706237886
"mb","64","band","pos","64",0.0793650793650794,0.984126984126984,0.482127765960427,0.0793650793650794,0.984126984126984,0.502675140681486
"mb","64","band","pos","64",0.111111111111111,0.984126984126984,0.39019466679135,0.0634920634920635,0.984126984126984,0.406185534429246
"mb","64","band","pos","64",0.0793650793650794,0.984126984126984,0.286040623204491,0.0476190476190476,1,0.339774047965549
"mb","64","band","pos","64",0.0476190476190476,0.952380952380952,0.368460338531581,0.0793650793650794,1,0.385561838314019
"mb","64","band","pos","64",0.0793650793650794,1,0.472463734530543,0.0793650793650794,1,0.525143254026783
"mb","64","band","pos","64",0.0317460317460317,0.984126984126984,0.404364480759111,0.0158730158730159,1,0.439455590065643
"mb","64","band","pos","64",0.111111111111111,0.984126984126984,0.426327105838384,0.111111111111111,1,0.464835265857295
"mb","64","band","pos","64",0.0158730158730159,0.968253968253968,0.340154710516809,0.0158730158730159,0.984126984126984,0.410116958380074
"mb","64","band","pos","64",0.0158730158730159,1,0.333000069434958,0.0158730158730159,0.984126984126984,0.3997734653431
"mb","64","band","pos","64",0.0476190476190476,1,0.386215394964688,0.0476190476190476,0.984126984126984,0.422673642568456
"mb","64","band","pos","64",0.0476190476190476,1,0.344432277778151,0.0476190476190476,0.984126984126984,0.393484077433603
"mb","64","band","pos","128",0.206349206349206,1,0.666443345657395,0.238095238095238,1,0.724278454426333
"mb","64","band","pos","128",0.126984126984127,1,0.721319997531133,0.126984126984127,1,0.733872187989393
"mb","64","band","pos","128",0.158730158730159,1,0.789592737097422,0.174603174603175,1,0.815481631312944
"mb","64","band","pos","128",0.158730158730159,1,0.786038306336593,0.19047619047619,1,0.82038417641292
"mb","64","band","pos","128",0.0634920634920635,0.984126984126984,0.721928376242421,0.0634920634920635,1,0.746715506143925
"mb","64","band","pos","128",0.0317460317460317,1,0.665325724777388,0.0317460317460317,0.984126984126984,0.741488273305468
"mb","64","band","pos","128",0.111111111111111,1,0.766757064613934,0.111111111111111,1,0.813216228677621
"mb","64","band","pos","128",0.0476190476190476,1,0.832664702361944,0.0634920634920635,1,0.857797053171859
"mb","64","band","pos","128",0.158730158730159,1,0.78175485507381,0.158730158730159,1,0.797153720386029
"mb","64","band","pos","128",0.158730158730159,1,0.733506737526101,0.142857142857143,1,0.773291370130805
"mb","64","band","pos","128",0.126984126984127,1,0.790092911253357,0.111111111111111,1,0.814220313155518
"mb","64","band","pos","128",0.0634920634920635,1,0.736992760768164,0.0317460317460317,1,0.776991814452168
"mb","64","band","pos","128",0.0634920634920635,1,0.753711869234013,0.0793650793650794,1,0.788650010888348
"mb","64","band","pos","128",0.0952380952380952,1,0.727153297515822,0.0793650793650794,1,0.748552380698847
"mb","64","band","pos","128",0.0793650793650794,0.984126984126984,0.748561062339256,0.0793650793650794,1,0.776205463801906
"mb","64","band","pos","128",0.111111111111111,1,0.699050794690632,0.111111111111111,1,0.750801159411757
"mb","64","band","pos","128",0.0158730158730159,1,0.71328708542354,0.0158730158730159,1,0.74629641890592
"mb","64","band","pos","128",0.126984126984127,1,0.741921932677476,0.111111111111111,1,0.762847531745104
"mb","64","band","pos","128",0.142857142857143,1,0.69234913463882,0.126984126984127,1,0.736857325853371
"mb","64","band","pos","128",0.0634920634920635,1,0.669649723729692,0.0793650793650794,1,0.706273108224842
"mb","64","band","pos","256",0.0158730158730159,1,0.95365482261187,0.0476190476190476,1,0.976497049946363
"mb","64","band","pos","256",0.0634920634920635,1,0.985767195767196,0.0634920634920635,1,0.99051080466972
"mb","64","band","pos","256",0.111111111111111,1,0.95223093318167,0.142857142857143,1,0.963634022209338
"mb","64","band","pos","256",0.111111111111111,1,0.975294852072817,0.142857142857143,1,0.990560355597638
"mb","64","band","pos","256",0.0793650793650794,1,0.96527784260057,0.0793650793650794,1,0.977386494127566
"mb","64","band","pos","256",0.142857142857143,1,0.940984493845207,0.142857142857143,1,0.943291016926291
"mb","64","band","pos","256",0.0634920634920635,1,0.978830767593279,0.0793650793650794,1,0.986338516542252
"mb","64","band","pos","256",0.111111111111111,1,0.968503089793131,0.19047619047619,1,0.97624633538114
"mb","64","band","pos","256",0.158730158730159,1,0.930298514963029,0.19047619047619,1,0.933783125690603
"mb","64","band","pos","256",0.174603174603175,1,0.971675731510297,0.158730158730159,1,0.980702612182034
"mb","64","band","pos","256",0.0317460317460317,1,0.95457211234088,0.0476190476190476,1,0.954840130867089
"mb","64","band","pos","256",0.253968253968254,1,0.98201013852451,0.222222222222222,1,0.992468925039754
"mb","64","band","pos","256",0.0317460317460317,1,0.95737831274953,0.0476190476190476,1,0.96796066252588
"mb","64","band","pos","256",0.142857142857143,1,0.948216257583056,0.142857142857143,1,0.954348519605104
"mb","64","band","pos","256",0.19047619047619,1,0.964763007642231,0.126984126984127,1,0.971029017375506
"mb","64","band","pos","256",0.0952380952380952,1,0.964656137485178,0.0634920634920635,1,0.967959355459356
"mb","64","band","pos","256",0.0158730158730159,1,0.97254816462388,0.0158730158730159,1,0.982172732555905
"mb","64","band","pos","256",0.142857142857143,1,0.962918480960189,0.19047619047619,1,0.980557208994709
"mb","64","band","pos","256",0.0952380952380952,1,0.974163714864522,0.0793650793650794,1,0.976251839141823
"mb","64","band","pos","256",0.0952380952380952,1,0.948075074452142,0.0793650793650794,1,0.956902001991223
"mb","64","band","pos","512",0.142857142857143,1,0.99963924963925,0.0158730158730159,1,0.999751984126984
"mb","64","band","pos","512",0.0634920634920635,1,0.992160088361219,0.126984126984127,1,0.995152471567566
"mb","64","band","pos","512",0.0476190476190476,1,0.999164480607058,0.0476190476190476,1,1
"mb","64","band","pos","512",0.285714285714286,1,1,0.285714285714286,1,1
"mb","64","band","pos","512",0.126984126984127,1,1,0.174603174603175,1,1
"mb","64","band","pos","512",0.206349206349206,1,0.999875992063492,0.19047619047619,1,0.999875992063492
"mb","64","band","pos","512",0.19047619047619,1,1,0.206349206349206,1,1
"mb","64","band","pos","512",0.142857142857143,1,0.995001214436698,0.142857142857143,1,0.998755983875031
"mb","64","band","pos","512",0.0158730158730159,1,1,0.253968253968254,1,1
"mb","64","band","pos","512",0.380952380952381,1,1,0.333333333333333,1,1
"mb","64","band","pos","512",0.0158730158730159,1,0.999127574934027,0.0158730158730159,1,0.99963924963925
"mb","64","band","pos","512",0.111111111111111,1,0.999148249681299,0.0793650793650794,1,0.999164480607058
"mb","64","band","pos","512",0.174603174603175,1,0.999875992063492,0.158730158730159,1,1
"mb","64","band","pos","512",0.126984126984127,1,1,0.142857142857143,1,1
